Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping_lead_time,Region_Route,State_Route,efficiency_score
6537,US-2023-169040-CHO-FUD-51000,2025-06-12,2029-06-03,Standard Class,169040,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1452.0,Factory->Pacific,Factory->Washington,0.3794378698224852
6538,US-2023-169040-CHO-NUT-13000,2025-06-12,2029-06-03,Standard Class,169040,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1452.0,Factory->Pacific,Factory->Washington,0.3794378698224852
6539,US-2023-162390-CHO-MIL-31000,2025-06-12,2029-06-03,Standard Class,162390,United States,Hempstead,New York,11550,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,42.25,13,27.43,14.82,1452.0,Factory->Atlantic,Factory->New York,0.3794378698224852
6540,US-2023-103674-CHO-NUT-13000,2025-06-12,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,48.86,14,34.86,14.0,1450.0,Factory->Pacific,Factory->California,0.38091715976331364
6541,US-2023-103674-CHO-TRI-54000,2025-06-12,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1450.0,Factory->Pacific,Factory->California,0.38091715976331364
6542,US-2023-162390-CHO-TRI-54000,2025-06-12,2029-06-03,Standard Class,162390,United States,Hempstead,New York,11550,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1452.0,Factory->Atlantic,Factory->New York,0.3794378698224852
6543,US-2023-169040-CHO-NUT-13000,2025-06-12,2029-06-03,Standard Class,169040,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1452.0,Factory->Pacific,Factory->Washington,0.3794378698224852
6544,US-2023-103674-CHO-TRI-54000,2025-06-12,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1450.0,Factory->Pacific,Factory->California,0.38091715976331364
6545,US-2023-169040-CHO-NUT-13000,2025-06-12,2029-06-03,Standard Class,169040,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1452.0,Factory->Pacific,Factory->Washington,0.3794378698224852
6546,US-2023-103674-CHO-SCR-58000,2025-06-12,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1450.0,Factory->Pacific,Factory->California,0.38091715976331364
6547,US-2023-169040-CHO-FUD-51000,2025-06-12,2029-06-03,Standard Class,169040,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1452.0,Factory->Pacific,Factory->Washington,0.3794378698224852
6548,US-2023-114776-CHO-NUT-13000,2025-06-12,2029-05-29,First Class,114776,United States,Antioch,California,94509,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1447.0,Factory->Pacific,Factory->California,0.38313609467455634
6549,US-2023-162390-CHO-SCR-58000,2025-06-12,2029-06-03,Standard Class,162390,United States,Hempstead,New York,11550,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1452.0,Factory->Atlantic,Factory->New York,0.3794378698224852
6550,US-2023-169040-CHO-MIL-31000,2025-06-12,2029-06-03,Standard Class,169040,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1452.0,Factory->Pacific,Factory->Washington,0.3794378698224852
6551,US-2023-103674-CHO-TRI-54000,2025-06-12,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1450.0,Factory->Pacific,Factory->California,0.38091715976331364
6552,US-2023-169040-CHO-FUD-51000,2025-06-12,2029-06-03,Standard Class,169040,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1452.0,Factory->Pacific,Factory->Washington,0.3794378698224852
6553,US-2023-103674-CHO-FUD-51000,2025-06-12,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1450.0,Factory->Pacific,Factory->California,0.38091715976331364
6554,US-2023-160108-CHO-NUT-13000,2025-08-12,2029-06-03,Standard Class,160108,United States,Eau Claire,Wisconsin,54703,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1391.0,Factory->Interior,Factory->Wisconsin,0.4245562130177516
6555,US-2023-160108-CHO-SCR-58000,2025-08-12,2029-06-03,Standard Class,160108,United States,Eau Claire,Wisconsin,54703,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1391.0,Factory->Interior,Factory->Wisconsin,0.4245562130177516
6556,US-2023-117590-CHO-TRI-54000,2025-08-12,2029-06-01,First Class,117590,United States,Richardson,Texas,75080,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1389.0,Factory->Interior,Factory->Texas,0.42603550295857984
6557,US-2023-131289-CHO-TRI-54000,2025-08-12,2029-06-05,Standard Class,131289,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1393.0,Factory->Pacific,Factory->California,0.42307692307692313
6558,US-2023-131289-CHO-TRI-54000,2025-08-12,2029-06-05,Standard Class,131289,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1393.0,Factory->Pacific,Factory->California,0.42307692307692313
6559,US-2023-124562-CHO-SCR-58000,2025-08-12,2029-06-03,Standard Class,124562,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1391.0,Factory->Atlantic,Factory->Ohio,0.4245562130177516
6560,US-2023-158302-CHO-TRI-54000,2025-08-12,2029-06-03,Second Class,158302,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1391.0,Factory->Atlantic,Factory->Ohio,0.4245562130177516
6561,US-2023-131289-CHO-SCR-58000,2025-08-12,2029-06-05,Standard Class,131289,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1393.0,Factory->Pacific,Factory->California,0.42307692307692313
6562,US-2023-115224-CHO-FUD-51000,2025-08-12,2029-06-02,Second Class,115224,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1390.0,Factory->Pacific,Factory->California,0.4252958579881658
6563,US-2023-115224-CHO-TRI-54000,2025-08-12,2029-06-02,Second Class,115224,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1390.0,Factory->Pacific,Factory->California,0.4252958579881658
6564,US-2023-113733-CHO-FUD-51000,2025-08-12,2029-06-03,Standard Class,113733,United States,Greenville,North Carolina,27834,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1391.0,Factory->Gulf,Factory->North Carolina,0.4245562130177516
6565,US-2023-113733-CHO-MIL-31000,2025-08-12,2029-06-03,Standard Class,113733,United States,Greenville,North Carolina,27834,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1391.0,Factory->Gulf,Factory->North Carolina,0.4245562130177516
6566,US-2023-113733-CHO-TRI-54000,2025-08-12,2029-06-03,Standard Class,113733,United States,Greenville,North Carolina,27834,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1391.0,Factory->Gulf,Factory->North Carolina,0.4245562130177516
6567,US-2023-134425-CHO-NUT-13000,2025-08-12,2029-06-03,Second Class,134425,United States,Saint Paul,Minnesota,55106,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1391.0,Factory->Interior,Factory->Minnesota,0.4245562130177516
6568,US-2023-117590-CHO-FUD-51000,2025-08-12,2029-06-01,First Class,117590,United States,Richardson,Texas,75080,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1389.0,Factory->Interior,Factory->Texas,0.42603550295857984
6569,US-2023-161844-CHO-SCR-58000,2025-09-12,2029-06-05,Second Class,161844,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1362.0,Factory->Gulf,Factory->Tennessee,0.44600591715976345
6570,US-2023-102092-CHO-NUT-13000,2025-09-12,2029-06-02,First Class,102092,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1359.0,Factory->Gulf,Factory->Virginia,0.44822485207100593
6571,US-2023-137330-CHO-NUT-13000,2025-09-12,2029-06-04,Standard Class,137330,United States,Fremont,Nebraska,68025,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1361.0,Factory->Interior,Factory->Nebraska,0.44674556213017746
6572,US-2023-133340-CHO-FUD-51000,2025-09-12,2029-06-04,Standard Class,133340,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1361.0,Factory->Interior,Factory->Michigan,0.44674556213017746
6573,US-2023-131114-CHO-SCR-58000,2025-09-12,2029-06-04,Second Class,131114,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1361.0,Factory->Interior,Factory->Illinois,0.44674556213017746
6574,US-2023-137330-CHO-SCR-58000,2025-09-12,2029-06-04,Standard Class,137330,United States,Fremont,Nebraska,68025,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1361.0,Factory->Interior,Factory->Nebraska,0.44674556213017746
6575,US-2023-128923-CHO-SCR-58000,2025-09-12,2029-06-04,Standard Class,128923,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1361.0,Factory->Interior,Factory->Texas,0.44674556213017746
6576,US-2023-149503-CHO-MIL-31000,2025-09-12,2029-06-03,First Class,149503,United States,Stockton,California,95207,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,1360.0,Factory->Pacific,Factory->California,0.4474852071005917
6577,US-2023-161844-CHO-SCR-58000,2025-09-12,2029-06-05,Second Class,161844,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1362.0,Factory->Gulf,Factory->Tennessee,0.44600591715976345
6578,US-2023-141082-CHO-FUD-51000,2025-09-12,2029-06-04,Standard Class,141082,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1361.0,Factory->Atlantic,Factory->Massachusetts,0.44674556213017746
6579,US-2023-141082-CHO-FUD-51000,2025-09-12,2029-06-04,Standard Class,141082,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1361.0,Factory->Atlantic,Factory->Massachusetts,0.44674556213017746
6580,US-2023-128923-CHO-SCR-58000,2025-09-12,2029-06-04,Standard Class,128923,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1361.0,Factory->Interior,Factory->Texas,0.44674556213017746
6581,US-2023-131114-CHO-MIL-31000,2025-09-12,2029-06-04,Second Class,131114,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1361.0,Factory->Interior,Factory->Illinois,0.44674556213017746
6582,US-2023-131114-CHO-MIL-31000,2025-09-12,2029-06-04,Second Class,131114,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1361.0,Factory->Interior,Factory->Illinois,0.44674556213017746
6583,US-2023-133340-CHO-NUT-13000,2025-09-12,2029-06-04,Standard Class,133340,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1361.0,Factory->Interior,Factory->Michigan,0.44674556213017746
6584,US-2023-159989-CHO-FUD-51000,2025-09-12,2029-06-04,Standard Class,159989,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1361.0,Factory->Gulf,Factory->Tennessee,0.44674556213017746
6585,US-2023-133340-CHO-TRI-54000,2025-09-12,2029-06-04,Standard Class,133340,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1361.0,Factory->Interior,Factory->Michigan,0.44674556213017746
6586,CA-2023-141082-CHO-FUD-51000,2025-09-12,2029-06-04,Standard Class,141082,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1361.0,Factory->Atlantic,Factory->Quebec,0.44674556213017746
6587,CA-2023-141082-CHO-FUD-51000,2025-09-12,2029-06-04,Standard Class,141082,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1361.0,Factory->Atlantic,Factory->Quebec,0.44674556213017746
6588,US-2023-154739-CHO-FUD-51000,2025-10-12,2029-06-06,Second Class,154739,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1333.0,Factory->Pacific,Factory->California,0.4674556213017752
6589,US-2023-143448-CHO-FUD-51000,2025-10-12,2029-06-01,Same Day,143448,United States,Greenwood,Indiana,46142,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1328.0,Factory->Interior,Factory->Indiana,0.47115384615384615
6590,US-2023-128412-CHO-FUD-51000,2025-10-12,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1335.0,Factory->Pacific,Factory->Washington,0.46597633136094674
6591,US-2023-128412-CHO-MIL-31000,2025-10-12,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1335.0,Factory->Pacific,Factory->Washington,0.46597633136094674
6592,US-2023-128412-CHO-TRI-54000,2025-10-12,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1335.0,Factory->Pacific,Factory->Washington,0.46597633136094674
6593,US-2023-144309-CHO-SCR-58000,2025-10-12,2029-06-07,Standard Class,144309,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1334.0,Factory->Atlantic,Factory->New York,0.46671597633136097
6594,US-2023-146941-CHO-SCR-58000,2025-10-12,2029-06-04,First Class,146941,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1331.0,Factory->Atlantic,Factory->New York,0.46893491124260356
6595,US-2023-147123-CHO-SCR-58000,2025-10-12,2029-06-03,First Class,147123,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,43.2,12,30.0,13.2,1330.0,Factory->Pacific,Factory->California,0.4696745562130178
6596,US-2023-127194-CHO-FUD-51000,2025-10-12,2029-06-07,Standard Class,127194,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,1334.0,Factory->Atlantic,Factory->New York,0.46671597633136097
6597,US-2023-128412-CHO-MIL-31000,2025-10-12,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1335.0,Factory->Pacific,Factory->Washington,0.46597633136094674
6598,US-2023-144309-CHO-MIL-31000,2025-10-12,2029-06-07,Standard Class,144309,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1334.0,Factory->Atlantic,Factory->New York,0.46671597633136097
6599,US-2023-100587-OTH-GUM-21000,2025-10-12,2029-06-05,Standard Class,100587,United States,New York City,New York,10024,Other,Atlantic,OTH-GUM-21000,Wonka Gum,1.25,1,0.65,0.6,1332.0,Factory->Atlantic,Factory->New York,0.46819526627218944
6600,US-2023-146941-CHO-TRI-54000,2025-10-12,2029-06-04,First Class,146941,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1331.0,Factory->Atlantic,Factory->New York,0.46893491124260356
6601,US-2023-128412-CHO-NUT-13000,2025-10-12,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1335.0,Factory->Pacific,Factory->Washington,0.46597633136094674
6602,CA-2023-124626-CHO-SCR-58000,2025-10-12,2029-06-06,Standard Class,124626,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1333.0,Factory->Atlantic,Factory->Newfoundland and Labrador,0.4674556213017752
6603,US-2023-162187-CHO-SCR-58000,2025-11-12,2029-06-02,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1298.0,Factory->Atlantic,Factory->Ohio,0.49334319526627224
6604,US-2023-165330-CHO-MIL-31000,2025-11-12,2029-06-02,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1298.0,Factory->Pacific,Factory->California,0.49334319526627224
6605,US-2023-143609-CHO-TRI-54000,2025-11-12,2029-06-04,First Class,143609,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1300.0,Factory->Pacific,Factory->Oregon,0.4918639053254438
6606,US-2023-160745-CHO-TRI-54000,2025-11-12,2029-06-07,Second Class,160745,United States,Vancouver,Washington,98661,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1303.0,Factory->Pacific,Factory->Washington,0.4896449704142012
6607,US-2023-162187-CHO-FUD-51000,2025-11-12,2029-06-02,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1298.0,Factory->Atlantic,Factory->Ohio,0.49334319526627224
6608,US-2023-165330-CHO-NUT-13000,2025-11-12,2029-06-02,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1298.0,Factory->Pacific,Factory->California,0.49334319526627224
6609,US-2023-162187-CHO-NUT-13000,2025-11-12,2029-06-02,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1298.0,Factory->Atlantic,Factory->Ohio,0.49334319526627224
6610,US-2023-165330-CHO-SCR-58000,2025-11-12,2029-06-02,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1298.0,Factory->Pacific,Factory->California,0.49334319526627224
6611,US-2023-151260-CHO-SCR-58000,2025-11-12,2029-06-05,First Class,151260,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1301.0,Factory->Atlantic,Factory->Ohio,0.49112426035502965
6612,US-2023-165330-CHO-TRI-54000,2025-11-12,2029-06-02,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1298.0,Factory->Pacific,Factory->California,0.49334319526627224
6613,US-2023-132857-CHO-FUD-51000,2025-11-12,2029-06-08,Standard Class,132857,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1304.0,Factory->Gulf,Factory->Tennessee,0.48890532544378706
6614,US-2023-165330-CHO-NUT-13000,2025-11-12,2029-06-02,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1298.0,Factory->Pacific,Factory->California,0.49334319526627224
6615,US-2023-165330-CHO-NUT-13000,2025-11-12,2029-06-02,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1298.0,Factory->Pacific,Factory->California,0.49334319526627224
6616,US-2023-165330-CHO-TRI-54000,2025-11-12,2029-06-02,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,1298.0,Factory->Pacific,Factory->California,0.49334319526627224
6617,US-2023-165330-CHO-SCR-58000,2025-11-12,2029-06-02,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1298.0,Factory->Pacific,Factory->California,0.49334319526627224
